Transaction ID,TimeStamp,Amount,Customer ID,Payment Method
991365,1695310366,1653.95,6074,Debit Card
410909,1699981987,1926.2,8886,Debit Card
630832,1680390923,529.19,8336,PayPal
356095,1679457645,221.82,6612,Google Pay
666283,1683055560,1756.83,10225,Google Pay
516809,1707474399,1329.52,6400,PayPal
562994,1688847467,791.68,10415,Credit Card
595975,1690884091,1468.19,6466,PayPal
707816,1697296742,168.87,5808,Google Pay
943069,1702996811,594.06,6837,Google Pay
339310,1707507705,1987.39,5060,Google Pay
648954,1700187469,381.68,13808,Credit Card
827391,1700264197,597.08,7209,PayPal
105446,1686062286,1490.99,13896,Google Pay
331865,1707868837,723.11,7244,Google Pay
984121,1699315411,1734.39,9392,Debit Card
779702,1694919735,1538.1,6045,PayPal
814710,1697306395,1432.51,13817,Debit Card
363495,1705668837,1235.68,12395,Google Pay
853573,1689323986,1470.59,9616,Debit Card
168468,1693382700,299.15,9391,Credit Card
976629,1686235910,136.31,6341,Google Pay
851122,1686393415,1297.15,9234,Credit Card
137413,1705843221,1411.32,10135,Google Pay
809148,1681364721,1086.24,6927,PayPal
204647,1704969846,878.69,11061,Debit Card
890165,1701009133,585.62,5014,Credit Card
428218,1700937267,265.46,13584,Google Pay
236815,1702306106,210.24,12521,Google Pay
523386,1685556821,1331.68,10593,Google Pay
382853,1705702270,1655.65,7445,Debit Card
678692,1676866402,746.56,9487,PayPal
198733,1704963884,1501.74,6700,Google Pay
226379,1705702556,85.44,5113,Google Pay
352713,1677824729,211.41,8746,Debit Card
738157,1689551606,712.7,11961,Debit Card
517265,1697487105,1511.61,7873,Debit Card
841406,1702508170,926.05,8187,Credit Card
875701,1689709133,1708.82,6660,Credit Card
918220,1685666905,501.85,9145,Debit Card
643202,1703329874,1284.64,11779,Google Pay
925550,1681562519,263.57,7367,Credit Card
654304,1699780611,791.9,7449,Debit Card
446077,1700610715,759.29,9134,Credit Card
141660,1697385461,1632.56,6887,PayPal
392497,1701956028,421.62,11950,PayPal
683089,1697993190,480.36,5772,Debit Card
840043,1707721584,207.91,8781,PayPal
568118,1692994189,603.47,8052,Google Pay
392904,1700301241,1107.1,12774,Credit Card
872307,1688676935,169.64,11044,Debit Card
265740,1696374761,324.28,11532,PayPal
803171,1683166243,1785.56,8714,PayPal
765776,1686328421,1125.78,13108,PayPal
280283,1678858523,1441.84,10457,PayPal
491880,1683437298,224.41,11190,Credit Card
275493,1681747742,778.3,5840,Credit Card
229376,1706186191,971.94,10608,Credit Card
254760,1702915494,1661.66,9095,Debit Card
641509,1688438024,1434.87,5945,Debit Card
484859,1692736413,920.82,7627,PayPal
352374,1695299234,1573.24,5674,Google Pay
206765,1693960657,1564.57,8657,Debit Card
470243,1695135353,1869.57,13744,Credit Card
438284,1683381342,1214.21,7281,PayPal
708129,1693820206,1566.25,7814,Debit Card
852670,1682857262,609.55,11996,Credit Card
279365,1706987800,518.33,13662,Debit Card
751824,1694093347,547.93,10815,Debit Card
470155,1690439690,656.46,13943,Google Pay
368256,1705076433,30.84,5341,PayPal
626399,1694298615,564.46,7578,Debit Card
928749,1707959673,1559.62,10956,Google Pay
122951,1678874383,465.0,13803,Debit Card
714864,1679806371,865.54,13704,PayPal
409503,1686520963,918.04,8240,Google Pay
266351,1689037441,1632.44,10564,Credit Card
948864,1704566412,199.12,12831,Google Pay
964176,1705001382,1934.56,8715,PayPal
810392,1704409127,621.64,10413,Google Pay
140926,1688917724,1390.17,13164,Debit Card
656761,1699651325,461.69,8977,PayPal
500000,1704275027,1618.15,6008,Credit Card
180711,1681883357,578.33,8196,Debit Card
135385,1686162603,1267.96,12511,PayPal
884840,1685641395,1461.9,5707,Credit Card
501637,1706638934,740.92,12001,PayPal
839927,1688204067,1176.0,11145,PayPal
457798,1699467349,800.43,6568,Google Pay
483402,1687470575,735.38,9864,PayPal
624019,1677276938,708.17,8901,Debit Card
244239,1694348087,198.62,11335,Credit Card
141714,1694851244,1525.61,8469,Debit Card
833605,1703183284,1345.86,7947,Credit Card
419697,1692173470,72.35,8906,Google Pay
591559,1685965243,654.19,9644,PayPal
936037,1684765759,567.53,6368,Credit Card
612435,1681313080,186.3,6534,Google Pay
562232,1697355610,1599.81,5547,Debit Card
167324,1677750472,563.27,5255,PayPal
833036,1679167458,1461.86,11585,PayPal
195275,1689793400,1069.05,8480,PayPal
541365,1685351291,1577.42,8842,PayPal
902701,1698448788,445.43,7465,PayPal
136542,1705960645,1544.71,12574,PayPal
937261,1684308285,286.64,9019,PayPal
756251,1687248330,1706.97,5593,Credit Card
528011,1685263869,1852.8,7646,PayPal
195457,1699672580,147.6,8536,PayPal
266297,1698241557,1926.59,10972,Debit Card
309139,1693524826,1562.05,13780,Google Pay
532924,1707036048,1629.04,11672,Google Pay
400877,1692108403,1596.74,7200,Credit Card
656318,1684733986,1235.12,5465,PayPal
120567,1685759034,855.62,8599,Credit Card
281719,1693820993,455.29,12842,PayPal
493000,1696996354,805.26,8442,Credit Card
400732,1706371929,1905.45,12145,Google Pay
898105,1707377500,435.97,12846,Google Pay
740420,1681978060,37.74,7040,Debit Card
316554,1706852512,309.38,9175,Debit Card
244608,1676835623,1560.76,11052,Debit Card
624022,1683568791,623.79,7866,Credit Card
536201,1696137473,725.04,11086,PayPal
632834,1705707735,1198.0,12380,PayPal
626285,1702974809,1036.39,8455,Debit Card
715289,1688864999,1697.61,9474,Google Pay
866967,1679565094,43.22,7849,Debit Card
185347,1698222714,948.06,7911,Debit Card
737398,1700824153,1651.88,10814,Debit Card
460750,1677649807,738.51,9172,Debit Card
870209,1691703397,1239.7,6910,Debit Card
817932,1681578129,1482.27,7022,Google Pay
124703,1698333362,1032.07,7059,Google Pay
694490,1683620575,1616.16,12994,Google Pay
574642,1692022889,1329.8,13355,Debit Card
330743,1692195577,1026.34,5009,PayPal
876143,1707581472,984.16,10436,Credit Card
817429,1706162127,892.91,12323,PayPal
227747,1708336119,979.82,10892,Credit Card
614764,1682084355,1256.0,9254,Credit Card
322737,1702380324,1621.83,5421,Credit Card
993816,1680206972,724.32,9745,Credit Card
485884,1703776945,282.42,8803,Debit Card
426406,1702367204,1613.4,8059,Google Pay
716462,1685083907,223.78,7006,Debit Card
599499,1708085978,1116.61,8970,Debit Card
566278,1684594998,785.17,10852,PayPal
571652,1689436320,1412.25,8217,PayPal
945410,1695262361,1807.29,9508,Credit Card
586369,1697432286,438.32,7589,Credit Card
712009,1695231695,1036.17,6022,PayPal
224341,1706916568,139.57,11335,PayPal
681270,1707134435,1791.98,9751,Credit Card
252690,1696489436,1407.22,5494,Google Pay
570923,1691027132,856.62,13928,Google Pay
422156,1705225955,1654.91,10392,Debit Card
408962,1681248732,1259.2,6187,Debit Card
248955,1707225405,1775.81,10441,Google Pay
803455,1683925306,1692.7,12281,Google Pay
246596,1706633403,1496.29,12340,PayPal
456724,1691480926,1015.56,6722,Debit Card
670207,1707555118,1702.39,5507,PayPal
198618,1706916555,154.19,5642,Credit Card
896890,1680943295,1284.66,5462,Google Pay
133285,1698251188,1156.5,9042,Debit Card
366095,1680657537,1233.29,5333,Debit Card
104219,1707663939,38.19,5214,Credit Card
247568,1699773547,1454.09,9187,Credit Card
926886,1683645478,1705.14,12596,Credit Card
961242,1706429266,127.53,13696,Credit Card
866959,1703844955,1340.41,5340,Debit Card
874274,1704038405,281.29,6127,Credit Card
706116,1678623708,1433.78,13448,Debit Card
562431,1680587770,1596.61,5408,PayPal
603618,1694623783,123.46,7860,PayPal
499096,1695350905,389.54,12380,Credit Card
936604,1705478794,339.67,7691,PayPal
108511,1676847371,1117.5,10392,Credit Card
592605,1707194822,1992.29,9685,Credit Card
886561,1678645744,520.21,6830,PayPal
220496,1692328204,743.67,6972,Credit Card
981678,1697110343,517.74,8341,Google Pay
661706,1678579741,911.95,13573,Credit Card
603788,1702197098,1966.27,8543,Google Pay
979765,1684024521,842.38,5316,Debit Card
983801,1692208681,98.75,12108,PayPal
154222,1689240063,1645.3,13727,Debit Card
589796,1703494249,185.97,11771,Credit Card
310815,1701625203,1499.76,7329,Debit Card
